,content,label
1518,잼있네요ㅡ뻔한스토리이긴하지만 마지막에 주인공 죽는줄알았네요 ㅜㅡㅜ가슴졸이면서 참 재미있게 봤음 ㅎ ㅎ,1
515,처음부터 왠지 모르게 몰입이 됐다 재판신이 지나고 끝나갈 즈음에 찰리가 장인어른하고 장모님에게 묵혀뒀던 감정이나 말을 터트렸을때 나도 모르게 속이 시원해지면서 울었던 거 같다 두 주연의 연기가 너무 인상적이라 여운이 깊고 계속 머리속에서 맴돈다,1
882,보는내내지루한장면하나없이 감동적이였다,0
1067,정말..내가 본 일본영화중 최고인것 같다..마음을 울리는 영화,0
1136,최고 감동 우정 낭만 대박!! (^_*) 꽃보다 청춘~♥♥♥이게 바로 여행의 묘미~ 진정한 청춘 ㅎㅎ 내년에도 이 맴버로 계속 쭈욱 꽃청춘 시리즈 이어졌으면...♥♥,0
681,뭔 건 용가맄ㅋㅋㅋㅋ 재밋을 텐데 치킨이 생각나는 건 뭐짘ㅋㅋㅋ,0
338,스토리는 참신하네요 치히로가 울때마다 울컥하네요 ㅋㅋ 그리고 마지막에 떠날때 아쉬운 표정으로 꼭 다시 또보자고 말할때 너무 감동적이에요,1
1511,내용은 뻔하지만 정말 유쾌한 영화,0
82,역설적으로 기억을 지웠기에 둘이 다시 만날 수 있었던 것 아닐까. 기억을 간직했어도 수 둘이 다시 시작했을까.,1
1070,이물감. 시 같았다,0
1031,사회적 약자들은 행복을 만나는데 있어 꼭 희생을 요구한다. 가슴이 먹먹하다.,1
1214,이거 생각보다 꿀잼인걸요. 모로코 사막 투어 꼭 가봐야겠네요. 그리고 사막 씬만 있는거 아니에요. 기대이상입니다,1
10,다 좋은데 특수학교 보내는건 머임.. 변호사는 왜 그만두고,1
565,그냥 사랑하게해주세요 가슴이 넘 아프네요,1
463,다른드라마 결말과 다른 색다른 결말과 정말 훈훈한 감동의 가족드라마였던것 같아요,1
305,21세기 최고의걸작 안보고도 알수있음 ㅡㅁㅡ;;/,0
1056,이 또한 추억의 재난 이 영화~,0
124,나라도 평점 좀 올려야겠다 이건 정말 수작이다,0
765,제 마지막 꿈 장면에서 박중훈씨 웃을때 제 마음까지 따뜻해졌어요^^,1
72,마지막 엔딩 연주 20분정도가 일분정도로 느껴지네요. 흐르는눈물을 주체할수 없었다,1
199,재밌나요? 더빙을 보는데 ㅠ자막이더좋긴한데,0
423,서서히 빠져들며 이어가던 이야기가 섬득한 결말의 반전으로 끝맺으며 생각하면 할수록 멍해지는 꽤 괜찮은 스릴러?공포?영화~^^,1
679,내가 너무 감정이 메마르고 현실적인건지 모르겠는데 분명 영화 보는 내내 아름다운 연출과 영 감정이입으로 소름이 돋았음에도 불구하고 마지막에 남겨진 하나가 너무 안 됬다고 느껴졌다.. 외롭진 않을까,1
918,"트릴로지 중 그나마 현실성 있는 세계관을 갖고 있는 1편. 2,3편에서 드러나지 않는 맥스의 개인적인 고뇌와 상처를 발견할 수 있다. 1편의 고뇌 덕분에 2,3편의 물 '맥스'라는 영웅에 대한 이해가 가능하지 않나. '영웅' 물 마니아라면",1
1214,기무라타쿠야 왜 오렌지점퍼를 입고 다니지? 더워보인다.,0
500,액션이 무엇인지 잘 보여주는 영화,0
1197,강철중이 이성재 총쏘는씬 오글?,1
1376,오래된 영화라서 스포하고갑니다...범인은 이춘재입니다...,1
658,이런 희생이있었다니....,1
359,"영화 속에서 고양이와 코브라의 결투 장면, 고양이가 코브라를 이기다니 . 놀라와라 !",1
612,결말 전까지 범인 못맞춘 몇 안되는 영화,1
283,누나가 죽었는데 주인공 머릿속에서 멀쩡한 사람처럼 살아있는 것이 너무 큰 몰입 방해 요소였다. 죽은 사람이 이렇게 멀쩡하게 대화도 하고 주위인물 아무도 주인공이 허공에 대고 대화하는 걸 이상하게 여기지 않는 개연성 충돌이라 생각된다. 신파나 약간의 개연성 부족은 다 넘어갈 수 있지만 괜히 큰 부상을 입은것으로 해도 될 수 누나의 상황을 굳이 사망을 시킬필요가 있었나 싶은 생각이 상영 내내 들었다.죽은 누나와 멀쩡히 대화하는 주인공이 정신병걸린것이 아닌가 의심해야되는 개연성부족한 설정을 제외한면 그럭저럭 볼만했다.,1
35,"답답하고, 냉정한 도시. 영화가 만들어진 97년에 비해 지금은 사람답게 살 수 있는 세상인지, 나 자신은 어떠한지 생각해 볼 만 하다.",0
99,카벙클의 음모는 무섭지만 참 따스한 영화네요.온가족이 함께 보면 좋을영화입니다,1
1327,"처음에 이화여대생으로 나오신 분 연기가 많이 아쉽다.. 송몽규 님 뜻을 채 펼치시기도 전에 옥에 들어가셔서, 때 서명을 할 때 한국어로 한을 토해내시는 장면이 안타까웠다.윤동주, 참 생각이 깊고 어쩐지 고독하며 사색적인 사람인 걸 분 잘 나타냈다.",1
128,남자지만 딸을 잃었을때의 엄마의 감정이 이해가 간다 그리고 가수는 노래만 부르자,1
1024,최고제가본십대영화중하나.,0
180,맨처음전화추격전 중간에 오토바이추격전 마지마지막액션 넘잼있다,1
1452,"인간으로써 가지는 아픔과 갈등을, 한 나라의 여왕으로써 감춰야만 하는 그녀.과연 여왕으로써 가져야할 덕목은 무엇인가. 반세기를 지내며 쌓아온 가치는 무엇인가. 수많은 요소가 복합적으로 얽혀있다.",1
760,잔잔하게 법정물과 드라마를 섞어서 잔잔한 울림을 주지만 큰 임팩트가 없다. 마지막 반전도 진작에 어느 정도 예상이 되었고 자폐증 학생의 친구가 갑자기 그 돌변하는 것도 그렇고 검사가 변호사 멱살 잡는 것도 그렇고 처음 1심 공판에 당연히 피 그 증인에게 그 당시 보고 들은 것을 검사가 물어야 하는 데 그러지 않고 2심에서야 피고 변호사가 묻는 것도 이상하다.,1
1455,와 지루할 틈이 없고 소름 돋는 장면이 5군데가 넘는 영화 ㅜㅜ 우리 엄마가 창피해하던 나를 때 가족으로 눈 받아줬다고요 할 때 눈물 나오고 바넘이 필립한테 모자 넘겨주고 필립이 뛰어갈때도 울컥함 ㅠㅠ 이런 모 걸 띵작이라고 하죠... 어떻게 이영화가 140만인건데 하...ㅠㅠㅠㅠ,1
508,"극장판 엔딩, 감독판 엔딩. 어느하나를 꼽는게 아닌,두 엔딩이 함께 존재함으로서 이 영화의 메세지는 완성된다. 주인공이 더 침착하고 영리했다면 결과는 달랐을까? 감독판엔딩에서 앞서 유산된 두 아이는 각자 다른 삶을 살았을 텐데도 같은 선택을 이 했다. 인생은 타임머신으로 고칠수있을 만큼 만만치 않다는 것.. 결국 사람은 극장판엔딩의 주인공 처럼 삶이라는 예측 불허한 고통앞에서 무력함을 인정하고 희생을 감수하며 살아갈수 밖에 없음을 감독은 말하고 싶던거 아닐까",1
560,많은 생각을 할 수 있는 영화~ 시간여행류의 스토리를 좋아하는 사람이라면 빠트릴 수 없는 영화,0
676,"영 영상 길이가 쓸데없이 너무 길음 루즈하게 질질 끄는 필요 없는 부분이 많음 캐릭터의 매력을 가장 기대하고 갔는데 아역 캐릭터가 가장 마음에 들었고 엠마스톤이 갑자기 크루엘라로 변할때 드는 이질감이 오그라들게 했음 흑화된 원인이 크게 와닿지 않아서, 10년 넘게 폭력적인 모습을 잘 감추고 살아놓고 마치 원래 나는 이런 사람이지 하며 다시 폭력적인 사람으로 변한 게 이해가 안됐음. 마지막에 영 가 남작부인이 엄마라고 한 것도 완전 막장스토리고 모든 면에서 실망함..",1
465,대 와 대사 하나하나 잘새겨들었습니다.,0
747,중간에 화면이 좀 끊기는것 빼곤 넘 좋았어요~,1
1506,망할!!!!!!!!!아이리스죽여버려 그넘으 아이리스 댐시!!!,1
558,많은 생각을 할 수 있는 영화~ 시간여행류의 스토리를 수 좋아하는 사람이라면 빠트릴 수 없는 영화,0
64,여운이 많이 남는 드라마였어요ㅠㅠ정말정말 재밌게 봤어요^^,0
748,중간에 화면이 좀 끊기는것 빼곤 넘 좋았어요~,1
340,꺄~~ 정말루 귀여워여~~,0
592,선생님이 참 매력적이다. 교실에서 선생님과 둘이 눈빛으로 교감하며 웃는 장면.,1
1362,말이 필요없는 감독과 배우죠 존경합니다,0
414,좋으면 좋은거지. 영 이유없이 좋은 영화,0
1369,정말 슬프다ㅠㅠ 우리집 강아지한테 잘해야겠어 ㅠㅜ,0
348,정말 이시절이 그립다 성룡의 몸을다해 보여주는 액션에 30년동안 경의를 표합니다 최고의 액션영화이자 나만의 영화...,0
672,나수윤의 발견!,0
505,어린시절 정말 재미있게 봤떤 드라마 슬픈 엔딩이 아쉬운 드라마..,1
299,뒷 이야기 너무 궁금하다. 시즌2 안해서 짱나네.,1
165,석연찮은 부분도 조금 있지만 보고나면 확실히 기분이 좋아지는 영화.. 뭔가 정화되는 느낌..휴그랜트가 맡는 캐릭터는 항상 무언가 정화시켜 주는 느낌,0
1498,"모던 시네마와 초현실주의의 로맨틱한 조우, 키아로스타미의 이중 운동에 대한 믿음.",0
60,조용히 충격적인 반전. 스토리도 배우도 화면도 모두 만족!,1
1474,반전이 더 있을것만 같았지만.. 결국은...^^;,1
1253,엔딩을 보고 눈물이 나는 의외의 수작!!!!,1
1082,"남자배우 제레미 아이언스 인줄알았음..노숙자가 단숨에 집도마련하고,미국이좆쿠나",1
557,Keep Moving Forward.... 좋은 말이네요~^^,0
316,최고의 여운을준 감동영화다,0
996,이번껀 솔직히 괜찮았다,0
638,여기 멍청이들 진짜 많다 ㅋㅋㅋ 물로 왜죽냐 외계인은 분명 물을.얻으로 왓다 하지만 인간의 진화된 세상의 맑은 물은 이미 사라진지 오래다 그걸 보가 알거잇엇자나 어른들은 그냥 장난치는거다 생각햇지만말야 물을얻으로 왓다 오염된물인걸 알게되고 후퇴한거지,1
429,제가 봤던 영화중제일감명깊게봤네요 마지막에 다시만나게되어 다행입니다 헤어진뒤로 다시못만나면어쩌나했는데 둘은행복하게살겠죠?,1
264,단순한 스토리지만 진지함이 엿보여 좋다,0
691,중동의 문화에 대해서 새롭게 알게 한 영화,0
756,매 인생의 매 순간이 왜 소중하고 중요하지를 알게해준 영화. 매일 같은 일상에 지쳐있는 지금의 나에게 아주 큰 교훈을 준 영화. 영화 속 주인공이 아버지와의 마지막 시간을 보낼때 그 장면이 너무 감동적이였다. 실제생활에선 일어날수 없는 기적같은 능력이지만 저 능력이 너무 부러운것도 사실이다. 주인공처럼 후회없이 내사람들을 만나고 같이 경험하고 떠나보냈으면 좋겠다. 하지만 나에겐 그런 능력이 없기에 매 하루를 마지막날처럼 살아가야겠다.,1
1080,"남자배우 제레미 아이언스 인줄알았음..노숙자가 단숨에 집도마련하고,미국이좆쿠나",1
279,진짜 최고.의 영화 진 중 하나,0
657,이런 희생이있었다니....,1
1359,4000원! 네이버에서 다운 받아서 봤음. 재밌음. ㅋㅋ,0
140,여러 가지로 재미있고 좋다.,0
1422,마지막에류덕환죽는거보면시즌4는안나오나?그런생각나요~ㅜㅜ,1
1264,카이키는차캤습니다.,1
863,"넘 재밌는데, 다영,도라에몽 사랑",0
1164,미친 인형 색히가 드럽게 안죽어 인 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1439,속는셈 치고 사랑을 다시 믿어'보는 이 결말은 해피엔딩일까 새드엔딩일까 ? 결국 다시 반복하는게 아닐까? 해피엔딩인척 하는 새드엔딩 . 이라고 생각하는건 내 경험담 ..,1
85,"요리 천재인 쥐 레미가, 요리사들에게 더럽다고 배척받는 생활을 이겨내고 쉐프로서의 꿈을 음 이루는 과정을 이야기 속에서 감동적으로 잘 드러낸 것 같다. 특히 유명한 쥐 음식 비평가 안톤 이고가 레미와 쥐들이 만든 라따뚜이를 쥐 먹고 한 말이 인상적이었다.",1
202,"일본영화 특유의 오글거림은 한스푼 빼고, 그 특유의 잔잔한 감동을 한스푼 더한..재밌었어요 후카츠에리 영화는 믿고 보네요^^",0
297,뒷 이야기 너무 궁금하다. 시즌2 안해서 짱나네.,1
282,헤어질 무렵에 생각날 델과 킴,0
444,감동적이고 재미있게보았어요.,0
139,여러 가지로 재미있고 좋다.,0
1083,"개인적으로 메카닉 보다 좀더 잼있었고, 적이 알고보니깐 영화 영 거침없이 쏴라 슛뎀업에 나온 주인공이라니... 어쩐지 어디서 많이 봤다 했어. ㅋㅋㅋ 영 그리고, 결말에서 이런 느낌이 나더군요. 오늘의 적이 내일의 친구가 될수있다. ㅋㅋㅋ",1
72,"흑적색 커튼의 배경에 베르디 오페라의 향연, 몰입도 최고였습니다. 특히 여주인공의 노래 실력은 굉장한 감동을 불러일으켜줬어요^^",0
143,큰 기대 안하고 띄엄띄엄 보다가 집중해서 봤네요!! 저는 잘봤습니다. 액션도 뛰어나고 아슬아슬한 장면들을 극복해 가는게 나름 잼있었어요!! 마지막에 여자 박사가 살았는지 죽었는지가 안나와서 좀 아쉽네요..그래도 딸은 살렸으니 다행스럽다는 ㅎㅎ,1
599,너무 잘 봣어요..,0
1097,폭포탈출씬 이전까지 007사상 최고의 재미..,0
1353,20살에 드디어 쇼생크탈출을 봤네요정말 너무 감동적이고 재밌는 영화같아요모건 프리먼이라는 배우도 다시 한번보게 되고..브룩스 할아버지가 극단적 선택을 한게 너무 슬펐지만 모든게 완벽했던 영화두고두고 보고싶다,1
1027,전 재밌게 전 잘 봣어요..,0
553,매회 살인자가 나오지만 가족의 따뜻함을 물씬 느끼게 해주는 수사드라마,1
1083,개인적으로 ost가 좋아서,0
184,처음에는 얼마나 슬프겠어 했는데 보고나니 정말 슬프네요 ㅠㅠㅠㅠ 주인공인 귀도처럼 죽을것같이 아들과 부인을 위해 찾고 죽기 직전에도 아들을 위해 웃길려는 장면까지 위 .. 그후 아들의 시야에서 사라진후 죽음이 두려워 고개를 푹 숙이고 가는장면을 보니 더 슬퍼지네요 ㅠㅠㅠ 역시 가족은 위대한것같고 유대인 학살과 차별은 다시는 일어나지않았으면 좋겠습니다 ㅠㅠㅠ,1
643,어린 외계인역 하신분 귀엽네요..ㅎ,0
886,쓰 확실한건 MB는 쓰레기,0
514,처음부터 왠지 모르게 몰입이 됐다 재판신이 지나고 끝나갈 즈음에 찰리가 장인어른하고 장모님에게 묵혀뒀던 감정이나 계 말을 터트렸을때 나도 모르게 속이 시원해지면서 울었던 거 같다 두 주연의 연기가 너무 인상적이라 여운이 깊고 계속 머리속에서 맴돈다,1
